source,source_type,target,target_type,relation
H1166,Herb,MIR15A,Target,TARGETS
H1166,Herb,LPIN1,Target,TARGETS
H1166,Herb,GLO1,Target,TARGETS
H1166,Herb,PFN1,Target,TARGETS
H1166,Herb,BIRC2,Target,TARGETS
H1166,Herb,BIRC7,Target,TARGETS
H1166,Herb,PRKG1,Target,TARGETS
H1166,Herb,KDR,Target,TARGETS
H1166,Herb,FLT4,Target,TARGETS
H1166,Herb,FLT1,Target,TARGETS
H1166,Herb,KIT,Target,TARGETS
H1166,Herb,CSF2,Target,TARGETS
H1166,Herb,SLC2A1,Target,TARGETS
H1166,Herb,MMP1,Target,TARGETS
H1166,Herb,EGF,Target,TARGETS
H1166,Herb,MAOB,Target,TARGETS
H1166,Herb,BTK,Target,TARGETS
H1166,Herb,SMAD3,Target,TARGETS
H1166,Herb,CLDN5,Target,TARGETS
H1166,Herb,AQP5,Target,TARGETS
H1166,Herb,FASLG,Target,TARGETS
H1166,Herb,MIR145,Target,TARGETS
H1166,Herb,AQP1,Target,TARGETS
H1166,Herb,HSP90AA1,Target,TARGETS
H1166,Herb,IFNA1; IFNA13,Target,TARGETS
H1166,Herb,OCLN,Target,TARGETS
H1166,Herb,ABCB11,Target,TARGETS
H1166,Herb,CSNK2A2,Target,TARGETS
H1166,Herb,FOXD3,Target,TARGETS
H1166,Herb,PTP4A3,Target,TARGETS
H1166,Herb,PGAM1,Target,TARGETS
H1166,Herb,FXR1,Target,TARGETS
H1166,Herb,P2RX7,Target,TARGETS
H1166,Herb,KRT14,Target,TARGETS
H1166,Herb,GLP1R,Target,TARGETS
H1166,Herb,ALKBH1,Target,TARGETS
H1166,Herb,MSR1,Target,TARGETS
H1166,Herb,RAC1,Target,TARGETS
H1166,Herb,FTO,Target,TARGETS
H1166,Herb,SLC5A2,Target,TARGETS
H1166,Herb,SLC5A1,Target,TARGETS
H1166,Herb,CDK5,Target,TARGETS
H1166,Herb,PGD,Target,TARGETS
H1166,Herb,RXRA,Target,TARGETS
H1167,Herb,IL5,Target,TARGETS
H1167,Herb,CSF2,Target,TARGETS
H1167,Herb,CAT,Target,TARGETS
H1167,Herb,SOD1,Target,TARGETS
H1167,Herb,G6PD,Target,TARGETS
H1167,Herb,TP53,Target,TARGETS
H1167,Herb,PIN1,Target,TARGETS
H1167,Herb,RAC1,Target,TARGETS
H1167,Herb,NPY,Target,TARGETS
H1167,Herb,PTGS2,Target,TARGETS
H1167,Herb,SP3,Target,TARGETS
H1167,Herb,REST,Target,TARGETS
H1167,Herb,SIRT3,Target,TARGETS
H1167,Herb,PPARG,Target,TARGETS
H1167,Herb,HK2,Target,TARGETS
H1167,Herb,AQP4,Target,TARGETS
H1167,Herb,PRRT2,Target,TARGETS
H1167,Herb,S1PR1,Target,TARGETS
H1167,Herb,MMP9,Target,TARGETS
H1167,Herb,ADCYAP1,Target,TARGETS
H1167,Herb,ABCB1,Target,TARGETS
H1167,Herb,PRKCE,Target,TARGETS
H1167,Herb,TIMP1,Target,TARGETS
H1167,Herb,ADAM17,Target,TARGETS
H1167,Herb,NFKB1,Target,TARGETS
H1167,Herb,MAPK1,Target,TARGETS
H1167,Herb,NTN1,Target,TARGETS
H1167,Herb,GSK3B,Target,TARGETS
H1167,Herb,EDN1,Target,TARGETS
H1167,Herb,CD14,Target,TARGETS
H1167,Herb,SLC1A1,Target,TARGETS
H1167,Herb,IL18,Target,TARGETS
H1167,Herb,MAPK3,Target,TARGETS
H1167,Herb,S100A9,Target,TARGETS
H1167,Herb,SERPINE1,Target,TARGETS
H1167,Herb,PLAU,Target,TARGETS
H1167,Herb,MUC5AC,Target,TARGETS
H1167,Herb,PLD1,Target,TARGETS
H1167,Herb,BSG,Target,TARGETS
H1167,Herb,CAV1,Target,TARGETS
H1167,Herb,PRKD3,Target,TARGETS
H1167,Herb,SPHK1,Target,TARGETS
H1167,Herb,JUNB,Target,TARGETS
H1167,Herb,RAB9A,Target,TARGETS
H1167,Herb,NPPA,Target,TARGETS
H1167,Herb,AKT1,Target,TARGETS
H1167,Herb,GRK5,Target,TARGETS
H1167,Herb,PRKCA,Target,TARGETS
H1167,Herb,MMP2,Target,TARGETS
H1167,Herb,RELA,Target,TARGETS
H1167,Herb,GCM1,Target,TARGETS
H1167,Herb,SHC1,Target,TARGETS
H1167,Herb,CCN2,Target,TARGETS
H1167,Herb,MMP1,Target,TARGETS
H1167,Herb,ECE1,Target,TARGETS
H1167,Herb,ABCG2,Target,TARGETS
H1167,Herb,TNF,Target,TARGETS
H1167,Herb,SKIL,Target,TARGETS
H1167,Herb,MYLK,Target,TARGETS
H1167,Herb,EIF2AK2,Target,TARGETS
H1167,Herb,CTSS,Target,TARGETS
H1167,Herb,CSTB,Target,TARGETS
H1167,Herb,IKBKB,Target,TARGETS
H1167,Herb,PTPRH,Target,TARGETS
H1167,Herb,SERPINB3,Target,TARGETS
H1167,Herb,CTSK,Target,TARGETS
H1168,Herb,IL5,Target,TARGETS
H1168,Herb,CSF2,Target,TARGETS
H1168,Herb,CAT,Target,TARGETS
H1168,Herb,SOD1,Target,TARGETS
H1168,Herb,G6PD,Target,TARGETS
H1168,Herb,TP53,Target,TARGETS
H1168,Herb,PIN1,Target,TARGETS
H1168,Herb,RAC1,Target,TARGETS
H1168,Herb,NPY,Target,TARGETS
H1168,Herb,PTGS2,Target,TARGETS
H1168,Herb,SP3,Target,TARGETS
H1168,Herb,REST,Target,TARGETS
H1168,Herb,SIRT3,Target,TARGETS
H1168,Herb,PPARG,Target,TARGETS
H1168,Herb,HK2,Target,TARGETS
H1168,Herb,AQP4,Target,TARGETS
H1168,Herb,PRRT2,Target,TARGETS
H1168,Herb,S1PR1,Target,TARGETS
H1168,Herb,MMP9,Target,TARGETS
H1168,Herb,ADCYAP1,Target,TARGETS
H1168,Herb,ABCB1,Target,TARGETS
H1168,Herb,PRKCE,Target,TARGETS
H1168,Herb,TIMP1,Target,TARGETS
H1168,Herb,ADAM17,Target,TARGETS
H1168,Herb,NFKB1,Target,TARGETS
H1168,Herb,MAPK1,Target,TARGETS
H1168,Herb,NTN1,Target,TARGETS
H1168,Herb,GSK3B,Target,TARGETS
H1168,Herb,EDN1,Target,TARGETS
H1168,Herb,CD14,Target,TARGETS
H1168,Herb,SLC1A1,Target,TARGETS
H1168,Herb,IL18,Target,TARGETS
H1168,Herb,MAPK3,Target,TARGETS
H1168,Herb,S100A9,Target,TARGETS
H1168,Herb,SERPINE1,Target,TARGETS
H1168,Herb,PLAU,Target,TARGETS
H1168,Herb,MUC5AC,Target,TARGETS
H1168,Herb,PLD1,Target,TARGETS
H1168,Herb,BSG,Target,TARGETS
H1168,Herb,CAV1,Target,TARGETS
H1168,Herb,PRKD3,Target,TARGETS
H1168,Herb,SPHK1,Target,TARGETS
H1168,Herb,JUNB,Target,TARGETS
H1168,Herb,RAB9A,Target,TARGETS
H1168,Herb,NPPA,Target,TARGETS
H1168,Herb,AKT1,Target,TARGETS
H1168,Herb,GRK5,Target,TARGETS
H1168,Herb,PRKCA,Target,TARGETS
H1168,Herb,MMP2,Target,TARGETS
H1168,Herb,RELA,Target,TARGETS
H1168,Herb,GCM1,Target,TARGETS
H1168,Herb,SHC1,Target,TARGETS
H1168,Herb,CCN2,Target,TARGETS
H1168,Herb,MMP1,Target,TARGETS
H1168,Herb,ECE1,Target,TARGETS
H1168,Herb,ABCG2,Target,TARGETS
H1168,Herb,TNF,Target,TARGETS
H1168,Herb,SKIL,Target,TARGETS
H1168,Herb,MYLK,Target,TARGETS
H1168,Herb,EIF2AK2,Target,TARGETS
H1168,Herb,CTSS,Target,TARGETS
H1168,Herb,CSTB,Target,TARGETS
H1168,Herb,IKBKB,Target,TARGETS
H1168,Herb,PTPRH,Target,TARGETS
H1168,Herb,SERPINB3,Target,TARGETS
H1168,Herb,CTSK,Target,TARGETS
H1169,Herb,CAT,Target,TARGETS
H1169,Herb,TNF,Target,TARGETS
H1169,Herb,PROCR,Target,TARGETS
H1169,Herb,IL6,Target,TARGETS
H1169,Herb,IL1B,Target,TARGETS
H1169,Herb,HMGCR,Target,TARGETS
H1169,Herb,CASP3,Target,TARGETS
H1169,Herb,MPO,Target,TARGETS
H1169,Herb,INS,Target,TARGETS
H1169,Herb,MARK4,Target,TARGETS
H1169,Herb,TGFB1,Target,TARGETS
H1169,Herb,NR1H4,Target,TARGETS
H1169,Herb,FN1,Target,TARGETS
H1169,Herb,P4HB,Target,TARGETS
H1169,Herb,BACE1,Target,TARGETS
H1169,Herb,FAS,Target,TARGETS
H1169,Herb,ADA,Target,TARGETS
H1169,Herb,PPARG,Target,TARGETS
H1169,Herb,MAPK8,Target,TARGETS
H1169,Herb,MAPK14,Target,TARGETS
H1169,Herb,ACTA2,Target,TARGETS
H1169,Herb,MTOR,Target,TARGETS
H1169,Herb,SIRT1,Target,TARGETS
H1169,Herb,BCL2,Target,TARGETS
H1169,Herb,PRKAA1,Target,TARGETS
H1169,Herb,CYP1A1,Target,TARGETS
H1169,Herb,AHCYL1,Target,TARGETS
H1169,Herb,FGF23,Target,TARGETS
H1169,Herb,HAMP,Target,TARGETS
H1169,Herb,PPID,Target,TARGETS
H1169,Herb,MMP1,Target,TARGETS
H1169,Herb,BAX,Target,TARGETS
H1169,Herb,PTGS2,Target,TARGETS
H1169,Herb,NOS2,Target,TARGETS
H1169,Herb,STAT1,Target,TARGETS
H1169,Herb,HMOX1,Target,TARGETS
H1169,Herb,NR1I3,Target,TARGETS
H1169,Herb,NR1I2,Target,TARGETS
H1169,Herb,AHR,Target,TARGETS
H1169,Herb,ICAM1,Target,TARGETS
H1169,Herb,SELE,Target,TARGETS
H1169,Herb,VCAM1,Target,TARGETS
H1169,Herb,JUN,Target,TARGETS
H1169,Herb,CDK1,Target,TARGETS
H1169,Herb,CYP1A2,Target,TARGETS
H1169,Herb,CYP1B1,Target,TARGETS
H1169,Herb,DIO1,Target,TARGETS
H1169,Herb,XDH,Target,TARGETS
H1169,Herb,GSTM2,Target,TARGETS
H1169,Herb,GSTM1,Target,TARGETS
H1169,Herb,BIRC2,Target,TARGETS
H1169,Herb,BIRC3,Target,TARGETS
H1169,Herb,TJP1,Target,TARGETS
H1169,Herb,NFKBIA,Target,TARGETS
H1169,Herb,PKB_RS07820,Target,TARGETS
H1169,Herb,CXCL8,Target,TARGETS
H1169,Herb,BMPR2,Target,TARGETS
H1169,Herb,MIR21,Target,TARGETS
H1169,Herb,ESRRA,Target,TARGETS
H1169,Herb,RPS6KA3,Target,TARGETS
H1169,Herb,FOXP3,Target,TARGETS
H1169,Herb,CLDN2,Target,TARGETS
H1169,Herb,PLEK,Target,TARGETS
H1169,Herb,NSFL1C,Target,TARGETS
H1169,Herb,NFKB1,Target,TARGETS
H1169,Herb,MMP9,Target,TARGETS
H1169,Herb,MCU,Target,TARGETS
H1169,Herb,MDM2,Target,TARGETS
H1169,Herb,CDK4,Target,TARGETS
H1169,Herb,CCNB1,Target,TARGETS
H1169,Herb,CDKN1A,Target,TARGETS
H1169,Herb,BCL2L1,Target,TARGETS
H1169,Herb,CDK2,Target,TARGETS
H1169,Herb,MCL1,Target,TARGETS
H1169,Herb,TP53,Target,TARGETS
H1169,Herb,CCND1,Target,TARGETS
H1169,Herb,IL4,Target,TARGETS
H1169,Herb,TOP2A,Target,TARGETS
H1169,Herb,TOP1,Target,TARGETS
H1169,Herb,IFNG,Target,TARGETS
H1169,Herb,XIAP,Target,TARGETS
H1169,Herb,VEGFA,Target,TARGETS
H1169,Herb,ERBB2,Target,TARGETS
H1169,Herb,PTGES,Target,TARGETS
H1169,Herb,SLC2A4,Target,TARGETS
H1169,Herb,INSR,Target,TARGETS
H1169,Herb,AKT1,Target,TARGETS
H1169,Herb,MET,Target,TARGETS
H1169,Herb,MAPK1,Target,TARGETS
H1169,Herb,EGFR,Target,TARGETS
H1169,Herb,MMP2,Target,TARGETS
H1169,Herb,CASP9,Target,TARGETS
H1169,Herb,TBK1,Target,TARGETS
H1169,Herb,TYR,Target,TARGETS
H1169,Herb,IL10,Target,TARGETS
H1169,Herb,ZHX2,Target,TARGETS
H1169,Herb,SMAD3,Target,TARGETS
H1169,Herb,VRK1,Target,TARGETS
H1169,Herb,FASN,Target,TARGETS
H1169,Herb,HSP90AA1,Target,TARGETS
H1169,Herb,HMGB1,Target,TARGETS
H1169,Herb,ESR1,Target,TARGETS
H1169,Herb,CDK9,Target,TARGETS
H1169,Herb,GSTK1,Target,TARGETS
H1169,Herb,ADORA1,Target,TARGETS
H1169,Herb,ADORA2A,Target,TARGETS
H1169,Herb,GAK,Target,TARGETS
H1169,Herb,SRC,Target,TARGETS
H1169,Herb,PRKCE,Target,TARGETS
H1169,Herb,PARP1,Target,TARGETS
H1169,Herb,TERT,Target,TARGETS
H1169,Herb,SIRT3,Target,TARGETS
H1169,Herb,ERG,Target,TARGETS
H1169,Herb,MIR203A,Target,TARGETS
H1169,Herb,PTN,Target,TARGETS
H1169,Herb,MIR384,Target,TARGETS
H1169,Herb,ABCC2,Target,TARGETS
H1169,Herb,ABCG2,Target,TARGETS
H1169,Herb,ACHE,Target,TARGETS
H1169,Herb,NFE2L2,Target,TARGETS
H1169,Herb,MIR132,Target,TARGETS
H1169,Herb,HDAC9,Target,TARGETS
H1169,Herb,FLT3,Target,TARGETS
H1169,Herb,ANO1,Target,TARGETS
H1169,Herb,MAOA,Target,TARGETS
H1169,Herb,IL17A,Target,TARGETS
H1169,Herb,AURKB,Target,TARGETS
H1169,Herb,MAPK3,Target,TARGETS
H1169,Herb,SRD5A1,Target,TARGETS
H1169,Herb,Akr1c9,Target,TARGETS
H1169,Herb,ACE,Target,TARGETS
H1169,Herb,IARS1,Target,TARGETS
H1169,Herb,GPR35,Target,TARGETS
H1169,Herb,HSPA4,Target,TARGETS
H1169,Herb,CYP3A4,Target,TARGETS
H1169,Herb,CYP2C8,Target,TARGETS
H1169,Herb,SLC23A1,Target,TARGETS
H1169,Herb,CHEK2,Target,TARGETS
H1169,Herb,RB1,Target,TARGETS
H1169,Herb,EGF,Target,TARGETS
H1169,Herb,CRP,Target,TARGETS
H1169,Herb,IGFBP3,Target,TARGETS
H1169,Herb,MAP3K5,Target,TARGETS
H1169,Herb,SERPINE1,Target,TARGETS
H1169,Herb,PRKCB,Target,TARGETS
H1169,Herb,PLAT,Target,TARGETS
H1169,Herb,PLAU,Target,TARGETS
H1169,Herb,RELA,Target,TARGETS
H1169,Herb,IL2,Target,TARGETS
H1169,Herb,IL1A,Target,TARGETS
H1169,Herb,GSTP1,Target,TARGETS
H1169,Herb,HSF1,Target,TARGETS
H1169,Herb,AR,Target,TARGETS
H1169,Herb,F3,Target,TARGETS
H1169,Herb,PON1,Target,TARGETS
H1169,Herb,TXNIP,Target,TARGETS
H1169,Herb,CHUK,Target,TARGETS
H1169,Herb,IRF1,Target,TARGETS
H1169,Herb,PTGS1,Target,TARGETS
H1169,Herb,FOS,Target,TARGETS
H1169,Herb,PPARA,Target,TARGETS
H1169,Herb,NCF1,Target,TARGETS
H1169,Herb,SULT1E1,Target,TARGETS
H1169,Herb,MYC,Target,TARGETS
H1169,Herb,CDKN2A,Target,TARGETS
H1169,Herb,COL1A1,Target,TARGETS
H1169,Herb,gyrB,Target,TARGETS
H1169,Herb,CLDN4,Target,TARGETS
H1169,Herb,CCL2,Target,TARGETS
H1169,Herb,POR,Target,TARGETS
H1169,Herb,RASSF1,Target,TARGETS
H1169,Herb,PRKCA,Target,TARGETS
H1169,Herb,E2F1,Target,TARGETS
H1169,Herb,E2F2,Target,TARGETS
H1169,Herb,ERBB3,Target,TARGETS
H1169,Herb,CXCL2,Target,TARGETS
H1169,Herb,CXCL10,Target,TARGETS
H1169,Herb,BMP2,Target,TARGETS
H1169,Herb,SPP1,Target,TARGETS
H1169,Herb,RUNX2,Target,TARGETS
H1169,Herb,CAV1,Target,TARGETS
H1169,Herb,CTSD,Target,TARGETS
H1169,Herb,CD40LG,Target,TARGETS
H1169,Herb,PRKAA2,Target,TARGETS
H1169,Herb,NOS3,Target,TARGETS
H1169,Herb,GSK3B,Target,TARGETS
H1169,Herb,CASP8,Target,TARGETS
H1169,Herb,ELK1,Target,TARGETS
H1169,Herb,RAF1,Target,TARGETS
H1169,Herb,HSPA5,Target,TARGETS
H1169,Herb,HSPB1,Target,TARGETS
H1169,Herb,KDM1A,Target,TARGETS
H1169,Herb,NQO1,Target,TARGETS
H1169,Herb,ODC1,Target,TARGETS
H1169,Herb,NPEPPS,Target,TARGETS
H1169,Herb,HK2,Target,TARGETS
H1169,Herb,NKX3-1,Target,TARGETS
H1169,Herb,HIF1A,Target,TARGETS
H1169,Herb,PTEN,Target,TARGETS
H1169,Herb,MLXIPL,Target,TARGETS
H1169,Herb,SCD,Target,TARGETS
H1169,Herb,GCK,Target,TARGETS
H1169,Herb,KHK,Target,TARGETS
H1169,Herb,BDNF,Target,TARGETS
H1169,Herb,EGR1,Target,TARGETS
H1169,Herb,CREB1,Target,TARGETS
H1169,Herb,NGF,Target,TARGETS
H1169,Herb,NR1H3,Target,TARGETS
H1169,Herb,ABCA1,Target,TARGETS
H1169,Herb,CRTC1,Target,TARGETS
H1169,Herb,SLC2A1,Target,TARGETS
H1169,Herb,HSP90B2P,Target,TARGETS
H1169,Herb,PGP,Target,TARGETS
H1169,Herb,VIM2P,Target,TARGETS
H1169,Herb,TXN,Target,TARGETS
H1169,Herb,PTX3,Target,TARGETS
H1169,Herb,CEBPB,Target,TARGETS
H1169,Herb,SLPI,Target,TARGETS
H1169,Herb,VDR,Target,TARGETS
H1169,Herb,PRKCD,Target,TARGETS
H1169,Herb,JAK2,Target,TARGETS
H1169,Herb,F2,Target,TARGETS
H1169,Herb,ERN2,Target,TARGETS
H1169,Herb,STAT3,Target,TARGETS
H1169,Herb,HSPA1A;HSPA1B,Target,TARGETS
H1169,Herb,VIM,Target,TARGETS
H1169,Herb,CDH1,Target,TARGETS
H1169,Herb,GK,Target,TARGETS
H1169,Herb,CRH,Target,TARGETS
H1169,Herb,NLRP3,Target,TARGETS
H1169,Herb,BRCA1,Target,TARGETS
H1169,Herb,GAA,Target,TARGETS
H1169,Herb,PTK2B,Target,TARGETS
H1169,Herb,NRF1,Target,TARGETS
H1169,Herb,AXIN1,Target,TARGETS
H1169,Herb,LEF1,Target,TARGETS
H1169,Herb,AXIN2,Target,TARGETS
H1169,Herb,CLDN5,Target,TARGETS
H1169,Herb,ADIPOQ,Target,TARGETS
H1169,Herb,UQCRC1,Target,TARGETS
H1169,Herb,NDUFV2,Target,TARGETS
H1169,Herb,MECP2,Target,TARGETS
H1169,Herb,XBP1,Target,TARGETS
H1169,Herb,DNAJC5,Target,TARGETS
H1169,Herb,HNRNPA1,Target,TARGETS
H1169,Herb,SLC16A1,Target,TARGETS
H1169,Herb,CYP2C19,Target,TARGETS
H1169,Herb,UGT1A9,Target,TARGETS
H1169,Herb,PIK3CB,Target,TARGETS
H1169,Herb,CTNNB1,Target,TARGETS
H1169,Herb,TNFRSF10B,Target,TARGETS
H1169,Herb,FOSL1,Target,TARGETS
H1169,Herb,THBS1,Target,TARGETS
H1169,Herb,LYN,Target,TARGETS
H1169,Herb,GABRR3,Target,TARGETS
H1169,Herb,ATF4,Target,TARGETS
H1169,Herb,EIF2S1,Target,TARGETS
H1169,Herb,HVCN1,Target,TARGETS
H1169,Herb,MUC5AC,Target,TARGETS
H1169,Herb,P2RX4,Target,TARGETS
H1169,Herb,PTPN11,Target,TARGETS
H1169,Herb,CYP2E1,Target,TARGETS
H1169,Herb,LDLR,Target,TARGETS
H1169,Herb,USP10,Target,TARGETS
H1169,Herb,APOE,Target,TARGETS
H1169,Herb,COMT,Target,TARGETS
H1169,Herb,PTPN1,Target,TARGETS
H1169,Herb,MYB,Target,TARGETS
H1169,Herb,PRDX5,Target,TARGETS
H1169,Herb,MIP,Target,TARGETS
H1169,Herb,EP300,Target,TARGETS
H1169,Herb,CREBBP,Target,TARGETS
H1169,Herb,KAT2B,Target,TARGETS
H1169,Herb,COL1A2,Target,TARGETS
H1169,Herb,TCIRG1,Target,TARGETS
H1169,Herb,AURKA,Target,TARGETS
H1169,Herb,SOD1,Target,TARGETS
H1169,Herb,SOD2,Target,TARGETS
H1169,Herb,CCNA2,Target,TARGETS
H1169,Herb,CSF2,Target,TARGETS
H1169,Herb,PNLIP,Target,TARGETS
H1169,Herb,ALOX5,Target,TARGETS
H1169,Herb,LPL,Target,TARGETS
H1169,Herb,PTK2,Target,TARGETS
H1169,Herb,CD4,Target,TARGETS
H1169,Herb,CYCS,Target,TARGETS
H1169,Herb,TRPV1,Target,TARGETS
H1169,Herb,ALPI,Target,TARGETS
H1169,Herb,CDK5,Target,TARGETS
H1169,Herb,MGAM,Target,TARGETS
H1169,Herb,PFKM,Target,TARGETS
H1169,Herb,EDN1,Target,TARGETS
H1169,Herb,AKR1C1,Target,TARGETS
H1169,Herb,PKLR,Target,TARGETS
H1169,Herb,GLIPR2,Target,TARGETS
H1169,Herb,GUSB,Target,TARGETS
H1169,Herb,IFNB1,Target,TARGETS
H1169,Herb,PLG,Target,TARGETS
H1169,Herb,APOA1,Target,TARGETS
H1169,Herb,FTH1,Target,TARGETS
H1169,Herb,GAPDH,Target,TARGETS
H1169,Herb,HMGB3,Target,TARGETS
H1169,Herb,NPR3,Target,TARGETS
H1169,Herb,,Target,TARGETS
H1169,Herb,MGST1,Target,TARGETS
H1169,Herb,CDC25A,Target,TARGETS
H1169,Herb,SULT1A1,Target,TARGETS
H1169,Herb,FASLG,Target,TARGETS
H1169,Herb,LPO,Target,TARGETS
H1169,Herb,ABCB1,Target,TARGETS
H1169,Herb,PIK3CG,Target,TARGETS
H1169,Herb,IL33,Target,TARGETS
H1169,Herb,MYD88,Target,TARGETS
H1169,Herb,DGAT1,Target,TARGETS
H1169,Herb,PTGR1,Target,TARGETS
H1169,Herb,DPP4,Target,TARGETS
H1169,Herb,UCHL1,Target,TARGETS
H1169,Herb,FUS,Target,TARGETS
H1169,Herb,TLR2,Target,TARGETS
H1169,Herb,ABHD15,Target,TARGETS
H1169,Herb,APOM,Target,TARGETS
H1169,Herb,YWHAZ,Target,TARGETS
H1169,Herb,CRTC2,Target,TARGETS
H1169,Herb,GUCA2A,Target,TARGETS
H1169,Herb,IDE,Target,TARGETS
H1169,Herb,CYP17A1,Target,TARGETS
H1169,Herb,FSHR,Target,TARGETS
H1169,Herb,CYP11A1,Target,TARGETS
H1169,Herb,SLC2A2,Target,TARGETS
H1169,Herb,BID,Target,TARGETS
H1169,Herb,ESR2,Target,TARGETS
H1169,Herb,ENPP7,Target,TARGETS
H1169,Herb,HDAC6,Target,TARGETS
H1169,Herb,CPT1B,Target,TARGETS
H1169,Herb,NPY,Target,TARGETS
H1169,Herb,TYRP1,Target,TARGETS
H1169,Herb,CA3,Target,TARGETS
H1169,Herb,SIGMAR1,Target,TARGETS
H1169,Herb,YY1,Target,TARGETS
H1169,Herb,LMNB1,Target,TARGETS
H1169,Herb,GPBAR1,Target,TARGETS
H1169,Herb,LIPG,Target,TARGETS
H1169,Herb,TAS2R39,Target,TARGETS
H1169,Herb,KEAP1,Target,TARGETS
H1169,Herb,IRS1,Target,TARGETS
H1169,Herb,FOXM1,Target,TARGETS
H1169,Herb,MAP2,Target,TARGETS
H1169,Herb,NGB,Target,TARGETS
H1169,Herb,BAK1,Target,TARGETS
H1169,Herb,PGR,Target,TARGETS
H1169,Herb,TLR4,Target,TARGETS
H1169,Herb,IVL,Target,TARGETS
H1169,Herb,CCK,Target,TARGETS
H1169,Herb,PRSS1,Target,TARGETS
H1169,Herb,PDX1,Target,TARGETS
H1169,Herb,FABP1,Target,TARGETS
H1169,Herb,RBP2,Target,TARGETS
H1169,Herb,NTRK2,Target,TARGETS
H1169,Herb,PPARD,Target,TARGETS
H1169,Herb,UCP3,Target,TARGETS
H1169,Herb,GAP43,Target,TARGETS
H1169,Herb,SOAT1,Target,TARGETS
H1169,Herb,MMP13,Target,TARGETS
H1169,Herb,GCG,Target,TARGETS
H1169,Herb,CETP,Target,TARGETS
H1169,Herb,UCP2,Target,TARGETS
H1169,Herb,DNPEP,Target,TARGETS
H1169,Herb,FABP5,Target,TARGETS
H1169,Herb,PAM,Target,TARGETS
H1169,Herb,GLP1R,Target,TARGETS
H1169,Herb,STAT5B,Target,TARGETS
H1169,Herb,STAT5A,Target,TARGETS
H1169,Herb,MSI1,Target,TARGETS
H1169,Herb,AQP3,Target,TARGETS
H1169,Herb,AQP9,Target,TARGETS
H1169,Herb,MMP3,Target,TARGETS
H1169,Herb,LALBA,Target,TARGETS
H1169,Herb,CYP2C9,Target,TARGETS
H1169,Herb,HPCA,Target,TARGETS
H1169,Herb,PVALB,Target,TARGETS
H1169,Herb,BCHE,Target,TARGETS
H1169,Herb,MAP2K1,Target,TARGETS
H1169,Herb,MAP2K2,Target,TARGETS
H1169,Herb,PEA15,Target,TARGETS
H1169,Herb,PRDX2,Target,TARGETS
H1169,Herb,ENO2,Target,TARGETS
H1169,Herb,CCL16,Target,TARGETS
H1169,Herb,CYP2B6,Target,TARGETS
H1169,Herb,CES2,Target,TARGETS
H1169,Herb,SELP,Target,TARGETS
H1169,Herb,GFAP,Target,TARGETS
H1169,Herb,RAC1,Target,TARGETS
H1169,Herb,CYP2D6,Target,TARGETS
H1169,Herb,KCNN4,Target,TARGETS
H1169,Herb,CTSC,Target,TARGETS
H1169,Herb,G6PC1,Target,TARGETS
H1169,Herb,NOTCH1,Target,TARGETS
H1169,Herb,IRAK4,Target,TARGETS
H1169,Herb,HDC,Target,TARGETS
H1169,Herb,CKB,Target,TARGETS
H1169,Herb,MAPK7,Target,TARGETS
H1169,Herb,GRIN1,Target,TARGETS
H1169,Herb,PLA2G7,Target,TARGETS
H1169,Herb,NFATC4,Target,TARGETS
H1169,Herb,NPPB,Target,TARGETS
H1169,Herb,NPPA,Target,TARGETS
H1169,Herb,POMC,Target,TARGETS
H1169,Herb,LCN2,Target,TARGETS
H1169,Herb,HNF4A,Target,TARGETS
H1169,Herb,HNF1A,Target,TARGETS
H1169,Herb,SCARB1,Target,TARGETS
H1169,Herb,PPIP5K1,Target,TARGETS
H1169,Herb,CDKN1B,Target,TARGETS
H1169,Herb,FOXO3,Target,TARGETS
H1169,Herb,OLR1,Target,TARGETS
H1169,Herb,SLC47A1,Target,TARGETS
H1169,Herb,MAP2K7,Target,TARGETS
H1169,Herb,FYN,Target,TARGETS
H1169,Herb,SMAD1,Target,TARGETS
H1169,Herb,PCK1,Target,TARGETS
H1169,Herb,JAK1,Target,TARGETS
H1169,Herb,CYP19A1,Target,TARGETS
H1169,Herb,CD36,Target,TARGETS
H1169,Herb,PIM1,Target,TARGETS
H1169,Herb,PTP4A3,Target,TARGETS
H1169,Herb,IMPDH1,Target,TARGETS
H1169,Herb,IMPDH2,Target,TARGETS
H1169,Herb,CTSK,Target,TARGETS
H1169,Herb,AATF,Target,TARGETS
H1169,Herb,MIR146B,Target,TARGETS
H1169,Herb,BAD,Target,TARGETS
H1169,Herb,ADRA1A,Target,TARGETS
H1169,Herb,NFATC1,Target,TARGETS
H1169,Herb,OXTR,Target,TARGETS
H1169,Herb,JUNB,Target,TARGETS
H1169,Herb,RGN,Target,TARGETS
H1169,Herb,CRMP1,Target,TARGETS
H1169,Herb,IL5,Target,TARGETS
H1169,Herb,CCL11,Target,TARGETS
H1169,Herb,TIMP1,Target,TARGETS
H1169,Herb,PFKFB3,Target,TARGETS
H1169,Herb,KDR,Target,TARGETS
H1169,Herb,GSTO1,Target,TARGETS
H1169,Herb,FFAR3,Target,TARGETS
H1169,Herb,FFAR4,Target,TARGETS
H1169,Herb,UCP1,Target,TARGETS
H1169,Herb,GAD2,Target,TARGETS
