Compound Id,Pref Name,CAS,Pubchem ID,Chembl ID,Formula,Smiles,Herb ID
C1243,Cinnamic Acid,CAS:621-82-9,CID:444539,CHEMBL27246,C9H8O2,C1=CC=C(C=C1)C=CC(=O)O,H0093
C0287,Palmitoleic Acid,CAS:373-49-9,CID:445638,CHEMBL453509,C16H30O2,CCCCCC/C=C\CCCCCCCC(=O)O,H0093
C0073,Ferulic Acid,CAS:1135-24-6,CID:445858,CHEMBL32749,C10H10O4,COc1cc(/C=C/C(=O)O)ccc1O,H0093
C0138,Icosapent,CAS:10417-94-4,CID:446284,CHEMBL460026,C20H30O2,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,H0093
C0102,Geraniol,CAS:106-24-1,CID:637566,CHEMBL25719,C10H18O,CC(=CCCC(=CCO)C)C,H0093
C1203,Caffeic Acid,CAS:331-39-5,CID:689043,CHEMBL145,C9H8O4,C1=CC(=C(C=C1C=CC(=O)O)O)O,H0093
C0455,Trans-Phytol,CAS:150-86-7,CID:5280435,CHEMBL1644111,C20H40O,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,H0093
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H0093
C0027,Diosmin,CAS:520-27-4,CID:5281613,CHEMBL231884,C28H32O15,COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,H0093
C0351,Quercetagetin,CAS:90-18-6,CID:5281680,CHEMBL413552,C15H10O8,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O)O,H0093
C0523,Terpineol,None,CID:11230,CHEMBL507795,C10H18O,CC1=CCC(CC1)(O)C(C)C,H0093
C0496,Nomilin,CAS:1063-77-0,CID:12313416,CHEMBL500167,C28H34O9,CC(=O)O[C@H]1CC(=O)OC([C@H]2[C@@]1(C)[C@H]1CC[C@@]3([C@]4([C@@]1(C(=O)C2)C)O[C@@H]4C(=O)O[C@@H]3c1ccoc1)C)(C)C,H0093
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H0093
C0547,Caryophyllene,CAS:87-44-5,CID:5281522,CHEMBL448700,C15H24,C/C/1=C/CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,H0093
C0522,Falcarinol,CAS:21852-80-2,CID:5469789,CHEMBL368712,C17H24O,CCCCCCC/C=C\CC#CC#C[C@H](C=C)O,H0093
C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One",None,CID:2537,CHEMBL15768,C10H16O,CC1(C2CCC1(C(=O)C2)C)C,H0093
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H0093
C1177,Beta Carotene,None,CID:5280489,CHEMBL1293,C40H56,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C,H0093
C0407,Sinapinate,None,CID:637775,CHEMBL109341,C11H12O5,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,H0093
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0093
C0202,Maackiain,CAS:2035-15-6,CID:91510,CHEMBL334918,C16H12O5,Oc1ccc2c(c1)OC[C@@H]1[C@H]2Oc2c1cc1c(c2)OCO1,H1021
C0199,Luteolin,CAS:491-70-3,CID:5280445,CHEMBL151,C15H10O6,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,H1021
C0312,Pinocembrin,CAS:480-39-7,CID:68071,CHEMBL399910,C15H12O4,Oc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccccc1,H1021
C0157,Isorhamnetin,CAS:480-19-3,CID:5281654,CHEMBL379064,C16H12O7,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H1021
C0382,Sakuranetin,CAS:2957-21-3,CID:73571,CHEMBL448297,C16H14O5,COc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccc(cc1)O,H1021
C0914,Apigenin,CAS:520-36-5,CID:5280443,CHEMBL28,C15H10O5,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,H1021
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H1021
C0164,Kaempferol,CAS:520-18-3,CID:5280863,CHEMBL150,C15H10O6,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H1021
C1208,Calycosin,CAS:20575-57-9,CID:5280448,CHEMBL241608,C16H12O5,COc1ccc(cc1O)c1coc2c(c1=O)ccc(c2)O,H1021
C1237,Chrysin,CAS:480-40-0,CID:5281607,CHEMBL117,C15H10O4,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,H1021
C0083,Formononetin,CAS:485-72-3,CID:5280378,CHEMBL242341,C16H12O4,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,H1021
C1278,Daidzein,CAS:486-66-8,CID:5281708,CHEMBL8145,C15H10O4,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,H1021
C0152,Isoliquiritigenin,CAS:961-29-5,CID:638278,CHEMBL129795,C15H12O4,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,H1021
C0229,Myricetin,CAS:529-44-2,CID:5281672,CHEMBL164,C15H10O8,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,H1021
C0519,Pinostrobin,CAS:480-37-5,CID:73201,CHEMBL254613,C16H14O4,COc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccccc1,H1021
C1162,Benzaldehyde,None,CID:240,CHEMBL15972,C7H6O,O=Cc1ccccc1,H0935
C0245,Niacin,CAS:59-67-6,CID:938,CHEMBL573,C6H5NO2,C1=CC(=CN=C1)C(=O)O,H0834
C0478,Vanillic Acid,CAS:121-34-6,CID:8468,CHEMBL120568,C8H8O4,COC1=C(C=CC(=C1)C(=O)O)O,H0403
C0063,Eucalyptol,CAS:470-82-6,CID:2758,CHEMBL1231862,C10H18O,CC1(C2CCC(O1)(CC2)C)C,H0403
C0064,Eugenol,CAS:97-53-0,CID:3314,CHEMBL42710,C10H12O2,COC1=C(C=CC(=C1)CC=C)O,H0403
C0381,Safrole,CAS:94-59-7,CID:5144,CHEMBL242273,C10H10O2,C=CCc1ccc2c(c1)OCO2,H0403
C0188,Linalool,CAS:78-70-6,CID:6549,CHEMBL25306,C10H18O,CC(=CCCC(C)(C=C)O)C,H0403
C1247,Citronellol,CAS:106-22-9,CID:8842,CHEMBL395827,C10H20O,OCCC(CCC=C(C)C)C,H0403
C1209,Camphor,CAS:76-22-2,CID:159055,CHEMBL504760,C10H16O,O=C1C[C@@H]2C([C@@]1(C)CC2)(C)C,H0403
C0102,Geraniol,CAS:106-24-1,CID:637566,CHEMBL25719,C10H18O,CC(=CCCC(=CCO)C)C,H0403
C1245,Citral,CAS:5392-40-5,CID:638011,CHEMBL1080997,C10H16O,CC(=CCCC(=CC=O)C)C,H0403
C0423,Syringin,CAS:118-34-3,CID:5316860,CHEMBL250872,C17H24O9,OC/C=C/c1cc(OC)c(c(c1)OC)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,H0403
C0523,Terpineol,None,CID:11230,CHEMBL507795,C10H18O,CC1=CCC(CC1)(O)C(C)C,H0403
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H0403
C0547,Caryophyllene,CAS:87-44-5,CID:5281522,CHEMBL448700,C15H24,C/C/1=C/CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,H0403
C0771,"4,7,7-Trimethylbicyclo[2.2.1]Heptan-3-One",None,CID:2537,CHEMBL15768,C10H16O,CC1(C2CCC1(C(=O)C2)C)C,H0403
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H0403
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0403
C0363,Resveratrol,CAS:501-36-0,CID:445154,CHEMBL165,C14H12O3,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,H0883
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H1184
C1220,Catechin,None,CID:1203,CHEMBL206452,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H1184
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H1184
C0354,Quercitrin,CAS:522-12-3,CID:5280459,CHEMBL82242,C21H20O11,Oc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)c1ccc(c(c1)O)O,H1184
C0086,Fumaric Acid,CAS:110-17-8,CID:444972,CHEMBL503160,C4H4O4,OC(=O)/C=C/C(=O)O,H1184
C0198,Lupeol,CAS:545-47-1,CID:259846,CHEMBL289191,C30H50O,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,H1184
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H1184
C0306,Physcion,CAS:521-61-9,CID:10639,CHEMBL42624,C16H12O5,COc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)C,H1184
C0041,Emodin,CAS:518-82-1,CID:3220,CHEMBL289277,C15H10O5,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,H1184
C1240,Chrysophanol,CAS:481-74-3,CID:10208,CHEMBL41092,C15H10O4,Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1,H1184
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H1184
C0333,Protocatechuic Acid,CAS:99-50-3,CID:72,CHEMBL37537,C7H6O4,C1=CC(=C(C=C1C(=O)O)O)O,H1184
C0429,Tartrate,None,CID:444305,CHEMBL1236315,C4H6O6,O[C@H]([C@H](C(=O)O)O)C(=O)O,H1184
C0664,Ampelopsin,CAS:27200-12-0,CID:161557,CHEMBL3348861,C15H12O8,C1=C(C=C(C(=C1O)O)O)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O,H1184
C1241,Cianidanol,None,CID:9064,CHEMBL311498,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H1184
C0262,Oleanolic_Acid,None,CID:10494,CHEMBL168,C30H48O3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,H1184
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H0344
C1252,Corilagin,CAS:23094-69-1,CID:73568,CHEMBL449392,C27H22O18,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O)O,H0344
C0884,Alpha-Amyrin,None,CID:73170,CHEMBL455357,C30H50O,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,H0344
C0039,Ellagic Acid,CAS:476-66-4,CID:5281855,CHEMBL6246,C14H6O8,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,H0344
C0449,Tiliroside,CAS:20316-62-5,CID:5320686,CHEMBL266564,C30H26O13,O=C(OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O)/C=C/c1ccc(cc1)O,H0344
C0063,Eucalyptol,CAS:470-82-6,CID:2758,CHEMBL1231862,C10H18O,CC1(C2CCC(O1)(CC2)C)C,H0344
C1218,Carvacrol,CAS:499-75-2,CID:10364,CHEMBL281202,C10H14O,CC(c1ccc(c(c1)O)C)C,H0344
C0164,Kaempferol,CAS:520-18-3,CID:5280863,CHEMBL150,C15H10O6,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0344
C0391,Scoparone,CAS:120-08-1,CID:8417,CHEMBL325864,C11H10O4,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC,H0344
C0392,Scopoletin,CAS:92-61-5,CID:5280460,CHEMBL71851,C10H8O4,COc1cc2ccc(=O)oc2cc1O,H0344
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0344
C0122,Hinokitiol,CAS:499-44-5,CID:71773484,CHEMBL48310,C10H12O2,CC(c1cccc(c(=O)c1)O)C,H0480
C0548,Alpha-Humulone,None,CID:5281520,CHEMBL251280,C15H24,CC1=CCC(C=CCC(=CCC1)C)(C)C,H0480
C0462,Tromethamine,CAS:77-86-1,CID:6503,CHEMBL1200391,C4H11NO3,OCC(CO)(CO)N,H1125
C0869,Alfatradiol,CAS:57-91-0,CID:68570,CHEMBL286452,C18H24O2,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,H0521
C0055,Estradiol,CAS:50-28-2,CID:5757,CHEMBL135,C18H24O2,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,H0521
C0063,Eucalyptol,CAS:470-82-6,CID:2758,CHEMBL1231862,C10H18O,CC1(C2CCC(O1)(CC2)C)C,H0196
C1218,Carvacrol,CAS:499-75-2,CID:10364,CHEMBL281202,C10H14O,CC(c1ccc(c(c1)O)C)C,H0196
C0921,Aristolochic Acid,CAS:313-67-7,CID:2236,CHEMBL93353,C17H11NO7,COc1cccc2c1cc(N(=O)=O)c1c2c2OCOc2cc1C(=O)O,H0196
C0478,Vanillic Acid,CAS:121-34-6,CID:8468,CHEMBL120568,C8H8O4,COC1=C(C=CC(=C1)C(=O)O)O,H0196
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0196
C1258,Coumaric Acid,CAS:25429-38-3,CID:637542,CHEMBL66879,C9H8O3,C1=CC(=CC=C1C=CC(=O)O)O,H0196
C0871,Allantoin,CAS:97-59-6,CID:204,CHEMBL593429,C4H6N4O3,OC(=N)NC1N=C(N=C1O)O,H0196
C0697,?-Pinene,CAS:80-56-8,CID:440968,CHEMBL3109297,C10H16,CC1=CC[C@H]2C[C@@H]1C2(C)C,H0196
C0691,"Dipentene,L-Limonene",None,CID:439250,CHEMBL236688,C10H16,CC1=CCC(CC1)C(=C)C,H0196
C0528,Alpha-Terpineol,None,CID:443162,CHEMBL447597,C10H18O,CC1=CCC(CC1)C(C)(C)O,H0196
C0291,Paraben,None,CID:3702506,CHEMBL441343,C7H6O3,Oc1ccc(cc1)C(=O)O,H0143
C0831,sitosterol,CAS:83-46-5,CID:12303645,None,C29H50O,CC[C@@H](C(C)C)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@H](C2)O)C,H0143
C0053,Esculetin,CAS:305-01-1,CID:5281416,CHEMBL244743,C9H6O4,C1=CC(=O)OC2=CC(=C(C=C21)O)O,H0428
C1173,Bergapten,CAS:484-20-8,CID:2355,CHEMBL24171,C12H8O4,COc1c2ccc(=O)oc2cc2c1cco2,H0428
C0822,Esculentoside A,CAS:65497-07-6,CID:11657924,CHEMBL237885,C42H66O16,OC[C@H]1O[C@@H](O[C@@H]2CO[C@H]([C@@H]([C@H]2O)O)O[C@H]2[C@@H](O)C[C@]3([C@H]([C@]2(C)CO)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3C[C@](C)(CC2)C(=O)OC)C(=O)[O-])C)C)[C@@H]([C@H]([C@@H]1O)O)O,H0428
C0680,Esculentic Acid,CAS:56283-68-2,CID:187898,None,C30H46O6,OC[C@]1(C)[C@@H](O)CC[C@]2(C1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@@H]2C[C@](CC1)(C)C(=O)[O-])C(=O)[O-])C)C,H0428
C0201,Lycorine,CAS:476-28-8,CID:72378,CHEMBL400092,C16H17NO4,C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,H0667
C0447,Thymol,CAS:89-83-8,CID:6989,CHEMBL29411,C10H14O,CC1=CC(=C(C=C1)C(C)C)O,H0667
C0425,Tangeretin,CAS:481-53-8,CID:68077,CHEMBL73930,C20H20O7,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,H0667
C0243,Naringin,CAS:10236-47-2,CID:442428,CHEMBL451532,C27H32O14,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,H0667
C1218,Carvacrol,CAS:499-75-2,CID:10364,CHEMBL281202,C10H14O,CC(c1ccc(c(c1)O)C)C,H0667
C0077,Flavone,CAS:525-82-6,CID:10680,CHEMBL275638,C15H10O2,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,H0667
C1245,Citral,CAS:5392-40-5,CID:638011,CHEMBL1080997,C10H16O,CC(=CCCC(=CC=O)C)C,H1215
C0243,Naringin,CAS:10236-47-2,CID:442428,CHEMBL451532,C27H32O14,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,H1215
C0582,Nonanoic Acid,None,CID:8158,CHEMBL108436,C9H18O2,CCCCCCCCC(=O)O,H1215
C0691,"Dipentene,L-Limonene",None,CID:439250,CHEMBL236688,C10H16,CC1=CCC(CC1)C(=C)C,H1215
C0583,"Methyl Hexadecanate,Methyl Palmitate",None,CID:8181,CHEMBL335125,C17H34O2,CCCCCCCCCCCCCCCC(=O)OC,H1215
C0039,Ellagic Acid,CAS:476-66-4,CID:5281855,CHEMBL6246,C14H6O8,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,H0067
C1253,Corosolic Acid,CAS:4547-24-4,CID:6918774,CHEMBL391533,C30H48O4,C[C@@H]1CC[C@]2([C@@H]([C@H]1C)C1=CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)C[C@@H](O)[C@@H](C1(C)C)O)C(=O)O,H0067
C0476,Ursolic Acid,CAS:77-52-1,CID:64945,CHEMBL169,C30H48O3,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,H0067
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H0067
C0207,Maslinic Acid,CAS:4373-41-5,CID:73659,CHEMBL201515,C30H48O4,O[C@@H]1C[C@@]2(C)[C@H](C([C@H]1O)(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O)C,H0067
C1220,Catechin,None,CID:1203,CHEMBL206452,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0067
C0114,(-)-Epicatechin,None,CID:72276,CHEMBL583912,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0067
C0352,Quercetin,CAS:117-39-5,CID:5280343,CHEMBL50,C15H10O7,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,H0067
C0157,Isorhamnetin,CAS:480-19-3,CID:5281654,CHEMBL379064,C16H12O7,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,H0067
C1241,Cianidanol,None,CID:9064,CHEMBL311498,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0067
C0262,Oleanolic_Acid,None,CID:10494,CHEMBL168,C30H48O3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,H0067
C0245,Niacin,CAS:59-67-6,CID:938,CHEMBL573,C6H5NO2,C1=CC(=CN=C1)C(=O)O,H0998
C1240,Chrysophanol,CAS:481-74-3,CID:10208,CHEMBL41092,C15H10O4,Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)ccc1,H0998
C0041,Emodin,CAS:518-82-1,CID:3220,CHEMBL289277,C15H10O5,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,H0998
C0090,Gallic Acid,CAS:149-91-7,CID:370,CHEMBL288114,C7H6O5,C1=C(C=C(C(=C1O)O)O)C(=O)O,H0998
C0369,Rhein,CAS:478-43-3,CID:10168,CHEMBL418068,C15H8O6,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,H0998
C0126,Honokiol,CAS:35354-74-6,CID:72303,CHEMBL16901,C18H18O2,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,H0998
C0306,Physcion,CAS:521-61-9,CID:10639,CHEMBL42624,C16H12O5,COc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)C,H0998
C0423,Syringin,CAS:118-34-3,CID:5316860,CHEMBL250872,C17H24O9,OC/C=C/c1cc(OC)c(c(c1)OC)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,H0998
C0045,Epicatechin Gallate,CAS:1257-08-5,CID:107905,CHEMBL36327,C22H18O10,Oc1cc(O)c2c(c1)O[C@@H]([C@@H](C2)OC(=O)c1cc(O)c(c(c1)O)O)c1ccc(c(c1)O)O,H0998
C0377,Rutin,CAS:153-18-4,CID:5280805,CHEMBL226335,C27H30O16,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,H0998
C0203,Magnolol,CAS:528-43-8,CID:72300,CHEMBL180920,C18H18O2,C=CCc1ccc(c(c1)c1cc(CC=C)ccc1O)O,H0998
C1178,Beta-Sitosterol,None,CID:222284,CHEMBL221542,C29H50O,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,H0998
C0285,Palmitic Acid,CAS:57-10-3,CID:985,CHEMBL82293,C16H32O2,CCCCCCCCCCCCCCCC(=O)O,H0998
C0416,Stearic Acid,CAS:57-11-4,CID:5281,CHEMBL46403,C18H36O2,CCCCCCCCCCCCCCCCCC(=O)O,H0998
C0231,Myristic Acid,CAS:544-63-8,CID:11005,CHEMBL111077,C14H28O2,CCCCCCCCCCCCCC(=O)O,H0998
C0287,Palmitoleic Acid,CAS:373-49-9,CID:445638,CHEMBL453509,C16H30O2,CCCCCC/C=C\CCCCCCCC(=O)O,H0998
C0263,Oleic Acid,CAS:112-80-1,CID:445639,CHEMBL8659,C18H34O2,CCCCCCCCC=CCCCCCCCC(=O)O,H0998
C0189,Linoleic Acid,CAS:60-33-3,CID:5280450,CHEMBL267476,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,H0998
C0190,Linolenic Acid,CAS:463-40-1,CID:5280934,CHEMBL8739,C18H30O2,CCC=CCC=CCC=CCCCCCCCC(=O)O,H0998
C0881,Aloe-Emodin,None,CID:10207,CHEMBL40275,C15H10O5,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO,H0998
C0459,Trigonelline,CAS:535-83-1,CID:5570,CHEMBL350675,C7H7NO2,C[n+]1cccc(c1)C(=O)[O-],H0998
C0504,Limonene,CAS:138-86-3,CID:440917,CHEMBL449062,C10H16,CC1=CCC(CC1)C(=C)C,H0998
C0534,Liriodenine,CAS:475-75-2,CID:10144,CHEMBL37736,C17H9NO3,O=C1c2ccccc2c2c3c1nccc3cc1c2OCO1,H0998
C0423,Syringin,CAS:118-34-3,CID:5316860,CHEMBL250872,C17H24O9,OC/C=C/c1cc(OC)c(c(c1)OC)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,H0989
C0159,Isovitexin,CAS:38953-85-4,CID:162350,CHEMBL465360,C21H20O10,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O,H0989
C1179,Betulin,CAS:473-98-3,CID:72326,CHEMBL23236,C30H50O2,OC[C@@]12CC[C@H]([C@@H]2[C@@H]2[C@](CC1)(C)[C@]1(C)CC[C@@H]3[C@]([C@H]1CC2)(C)CC[C@@H](C3(C)C)O)C(=C)C,H0989
C0483,Vitexin,CAS:3681-93-4,CID:5280441,CHEMBL487417,C21H20O10,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O,H0989
C0114,(-)-Epicatechin,None,CID:72276,CHEMBL583912,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0989
C0476,Ursolic Acid,CAS:77-52-1,CID:64945,CHEMBL169,C30H48O3,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,H0989
C0046,Epigallocatechin,CAS:970-74-1,CID:72277,CHEMBL47386,C15H14O7,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,H0989
C1180,Betulinic Acid,CAS:472-15-1,CID:64971,CHEMBL269277,C30H48O3,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C(=O)O,H0989
C0513,Squalene,CAS:111-02-4,CID:638072,CHEMBL458402,C30H50,C/C(=CCC/C=C(/CC/C=C(/CCC=C(C)C)C)C)/CC/C=C(/CCC=C(C)C)C,H0989
C1241,Cianidanol,None,CID:9064,CHEMBL311498,C15H14O6,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,H0989
C0262,Oleanolic_Acid,None,CID:10494,CHEMBL168,C30H48O3,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,H0989
