Target ID,Protein Name,Gene Symbol,Uniprot ID,Herb ID,Chinese Pin Yin,English_name,Latin_name
T67KTV,Transient receptor potential cation channel subfamily V member 1,TRPV1,Q8NER1,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T09INZ,Transient receptor potential cation channel subfamily A member 1,TRPA1,O75762,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T13KGH,Tyrosinase,TYR,P14679,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T31MUM,"5,6-dihydroxyindole-2-carboxylic acid oxidase",TYRP1,P17643,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T64UH1,"Nitric oxide synthase, endothelial",NOS3,P29474,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T22H8P,Carbonic anhydrase 3,CA3,P07451,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T88AJI,Hypoxia-inducible factor 1-alpha,HIF1A,Q16665,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T23P74,Caspase-9,CASP9,P55211,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T71K92,Apoptosis regulator Bcl-2,BCL2,P10415,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T85U8U,Caspase-3,CASP3,P42574,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T14ENF,Microtubule-associated protein 2,MAP2,P11137,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T50SJ8,5'-AMP-activated protein kinase catalytic subunit alpha-2,PRKAA2,P54646,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T38T1U,Caspase-8,CASP8,Q14790,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T53AOE,Transforming growth factor beta-1 proprotein [Cleaved into: Latency-associated peptide,TGFB1,P01137,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T78ZF2,Protein kinase C alpha type,PRKCA,P17252,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T93VFT,Endothelin-1,EDN1,P05305,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T80O6V,Hydroxycarboxylic acid receptor 2,HCAR2,Q8TDS4,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T52UTG,Haptoglobin,HP,P00738,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T73S71,Apolipoprotein B-100,APOB,P04114,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T99EYH,Lipoprotein lipase,LPL,P06858,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T71BDH,Mitogen-activated protein kinase 14,MAPK14,Q16539,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T02O3F,Endothelial lipase,LIPG,Q9Y5X9,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T93SFQ,NAD-dependent protein deacetylase sirtuin-1,SIRT1,Q96EB6,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T95IYZ,Adiponectin,ADIPOQ,Q15848,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T48UT8,Cholesteryl ester transfer protein,CETP,P11597,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T05OGW,Melanoma-associated antigen C3,MAGEC3,Q8TD91,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T69RXK,Cytochrome P450 2C9,CYP2C9,P11712,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T18CUI,Neuron-specific calcium-binding protein hippocalcin,HPCA,P84074,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T60UPF,Parvalbumin alpha,PVALB,P20472,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T25Y64,Cholinesterase,BCHE,P06276,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T39RV3,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K1,Q02750,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T66S13,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K2,P36507,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T22OPB,Nuclear factor erythroid 2-related factor 2,NFE2L2,Q16236,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T08SJX,Astrocytic phosphoprotein PEA-15,PEA15,Q15121,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T38OQ4,Peroxiredoxin-2,PRDX2,P32119,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T38J3Y,Gamma-enolase,ENO2,P09104,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T92BZ2,Catenin beta-1,CTNNB1,P35222,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T83YZD,Acetylcholinesterase,ACHE,P22303,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T81I4T,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,Q13131,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T09BRP,NA,PKB_RS07820,NA,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T54CIF,Interleukin-8,CXCL8,P10145,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T21DZX,Amine oxidase [flavin-containing] A,MAOA,P21397,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T32UNL,Lens fiber major intrinsic protein,MIP,P30301,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T42EAZ,Vascular endothelial growth factor A,VEGFA,P15692,H0846,Chou Wu Tong Ye,Harlequin glorybower,Clerodendrum trichotomum
T81LOK,Nuclear receptor subfamily 4 group A member 2,NR4A2,P43354,H0847,Zi He Che,Human placenta,Homo sapiens
T43Y5O,D(3) dopamine receptor,DRD3,P35462,H0847,Zi He Che,Human placenta,Homo sapiens
T48ZIG,D(2) dopamine receptor,DRD2,P14416,H0847,Zi He Che,Human placenta,Homo sapiens
T40Q1D,Retinal dehydrogenase 1,ALDH1A1,P00352,H0847,Zi He Che,Human placenta,Homo sapiens
T20JZ2,Androgen receptor,AR,P10275,H0847,Zi He Che,Human placenta,Homo sapiens
